line_item_id,invoice_id,product_id,product_family_name,currency_code,line_amount,description,ticket_id
li_0039683,inv_030687,,PPR Charge,AUD,500.00,PPR Charge for tkt_55566,tkt_55566
li_0050608,inv_035132,,PPR Charge,USD,375.00,PPR Charge for tkt_104756,tkt_104756
li_0056123,inv_037270,,PPR Charge,USD,375.00,PPR Charge for tkt_131083,tkt_131083
li_0056124,inv_037270,,PPR Charge,USD,375.00,PPR Charge for tkt_131175,tkt_131175
li_0056125,inv_037270,,PPR Charge,USD,375.00,PPR Charge for tkt_131095,tkt_131095
li_0056126,inv_037270,,PPR Charge,USD,375.00,PPR Charge for tkt_131097,tkt_131097
li_0056127,inv_037270,,PPR Charge,USD,375.00,PPR Charge for tkt_131102,tkt_131102
li_0056128,inv_037270,,PPR Charge,USD,375.00,PPR Charge for tkt_131099,tkt_131099
li_0053143,inv_036119,,PPR Charge,AUD,500.00,PPR Charge for tkt_116916,tkt_116916
li_0053144,inv_036119,,PPR Charge,AUD,500.00,PPR Charge for tkt_116922,tkt_116922
li_0053145,inv_036119,,PPR Charge,AUD,500.00,PPR Charge for tkt_116918,tkt_116918
li_0039391,inv_030567,,PPR Charge,USD,375.00,PPR Charge for tkt_54415,tkt_54415
li_0028003,inv_025693,,PPR Charge,AUD,500.00,PPR Charge for tkt_16439,tkt_16439
li_0049521,inv_034666,,PPR Charge,AUD,500.00,PPR Charge for tkt_99593,tkt_99593
li_0029769,inv_026503,,PPR Charge,USD,375.00,PPR Charge for tkt_127521,tkt_127521
li_0029770,inv_026503,,PPR Charge,USD,375.00,PPR Charge for tkt_127557,tkt_127557
li_0029771,inv_026503,,PPR Charge,USD,375.00,PPR Charge for tkt_127533,tkt_127533
li_0029772,inv_026503,,PPR Charge,USD,375.00,PPR Charge for tkt_127447,tkt_127447
li_0029773,inv_026503,,PPR Charge,USD,375.00,PPR Charge for tkt_127446,tkt_127446
li_0029774,inv_026503,,PPR Charge,USD,375.00,PPR Charge for tkt_127481,tkt_127481
li_0029775,inv_026503,,PPR Charge,USD,375.00,PPR Charge for tkt_127551,tkt_127551
li_0029776,inv_026503,,PPR Charge,USD,375.00,PPR Charge for tkt_127454,tkt_127454
li_0029777,inv_026503,,PPR Charge,USD,375.00,PPR Charge for tkt_127534,tkt_127534
li_0029778,inv_026503,,PPR Charge,USD,375.00,PPR Charge for tkt_127482,tkt_127482
li_0042886,inv_031941,,PPR Charge,USD,375.00,PPR Charge for tkt_68320,tkt_68320
li_0049427,inv_034608,,PPR Charge,AUD,500.00,PPR Charge for tkt_98936,tkt_98936
li_0042179,inv_031682,,PPR Charge,USD,375.00,PPR Charge for tkt_65148,tkt_65148
li_0042180,inv_031682,,PPR Charge,USD,375.00,PPR Charge for tkt_65150,tkt_65150
li_0051681,inv_035567,,PPR Charge,AUD,500.00,PPR Charge for tkt_110133,tkt_110133
li_0054510,inv_036634,,PPR Charge,USD,375.00,PPR Charge for tkt_123007,tkt_123007
li_0044175,inv_032464,,PPR Charge,USD,375.00,PPR Charge for tkt_73487,tkt_73487
li_0049100,inv_034484,,PPR Charge,AUD,500.00,PPR Charge for tkt_97194,tkt_97194
li_0055931,inv_037198,,PPR Charge,USD,750.00,PPR Charge for tkt_130310,tkt_130310
li_0028687,inv_026051,,PPR Charge,USD,375.00,PPR Charge for tkt_18923,tkt_18923
li_0033521,inv_028100,,PPR Charge,AUD,500.00,PPR Charge for tkt_33083,tkt_33083
li_0024203,inv_023863,,PPR Charge,AUD,500.00,PPR Charge for tkt_2837,tkt_2837
li_0024204,inv_023863,,PPR Charge,AUD,500.00,PPR Charge for tkt_2838,tkt_2838
li_0055075,inv_036866,,PPR Charge,USD,375.00,PPR Charge for tkt_125850,tkt_125850
li_0055076,inv_036866,,PPR Charge,USD,375.00,PPR Charge for tkt_125866,tkt_125866
li_0055077,inv_036866,,PPR Charge,USD,375.00,PPR Charge for tkt_125870,tkt_125870
li_0055078,inv_036866,,PPR Charge,USD,375.00,PPR Charge for tkt_125808,tkt_125808
li_0055079,inv_036866,,PPR Charge,USD,375.00,PPR Charge for tkt_125828,tkt_125828
li_0055080,inv_036866,,PPR Charge,USD,375.00,PPR Charge for tkt_125815,tkt_125815
li_0052359,inv_035843,,PPR Charge,AUD,500.00,PPR Charge for tkt_113360,tkt_113360
li_0041759,inv_031493,,PPR Charge,USD,375.00,PPR Charge for tkt_63130,tkt_63130
li_0029451,inv_026374,,PPR Charge,USD,375.00,PPR Charge for tkt_21447,tkt_21447
li_0029452,inv_026374,,PPR Charge,USD,375.00,PPR Charge for tkt_21448,tkt_21448
li_0053577,inv_036284,,PPR Charge,USD,375.00,PPR Charge for tkt_118833,tkt_118833
li_0053578,inv_036284,,PPR Charge,USD,375.00,PPR Charge for tkt_118811,tkt_118811
li_0051712,inv_035581,,PPR Charge,USD,375.00,PPR Charge for tkt_110295,tkt_110295
li_0043238,inv_032073,,PPR Charge,USD,375.00,PPR Charge for tkt_69942,tkt_69942
li_0043239,inv_032073,,PPR Charge,USD,375.00,PPR Charge for tkt_69938,tkt_69938
li_0054932,inv_036797,,PPR Charge,USD,375.00,PPR Charge for tkt_125260,tkt_125260
li_0024348,inv_023932,,PPR Charge,USD,375.00,PPR Charge for tkt_3499,tkt_3499
li_0024349,inv_023932,,PPR Charge,USD,375.00,PPR Charge for tkt_3502,tkt_3502
li_0039918,inv_030756,,PPR Charge,AUD,500.00,PPR Charge for tkt_123717,tkt_123717
li_0039919,inv_030756,,PPR Charge,AUD,500.00,PPR Charge for tkt_123694,tkt_123694
li_0053832,inv_036384,,PPR Charge,USD,375.00,PPR Charge for tkt_119883,tkt_119883
li_0053833,inv_036384,,PPR Charge,USD,375.00,PPR Charge for tkt_119888,tkt_119888
li_0053834,inv_036384,,PPR Charge,USD,375.00,PPR Charge for tkt_119892,tkt_119892
li_0053835,inv_036384,,PPR Charge,USD,375.00,PPR Charge for tkt_119899,tkt_119899
li_0053836,inv_036384,,PPR Charge,USD,375.00,PPR Charge for tkt_119900,tkt_119900
li_0028320,inv_025861,,PPR Charge,USD,375.00,PPR Charge for tkt_17711,tkt_17711
li_0028321,inv_025861,,PPR Charge,USD,375.00,PPR Charge for tkt_17708,tkt_17708
li_0055233,inv_036932,,PPR Charge,USD,375.00,PPR Charge for tkt_126546,tkt_126546
li_0055234,inv_036932,,PPR Charge,USD,375.00,PPR Charge for tkt_126572,tkt_126572
li_0055235,inv_036932,,PPR Charge,USD,375.00,PPR Charge for tkt_126587,tkt_126587
li_0055236,inv_036932,,PPR Charge,USD,375.00,PPR Charge for tkt_126571,tkt_126571
li_0041336,inv_031346,,PPR Charge,USD,375.00,PPR Charge for tkt_61291,tkt_61291
li_0041337,inv_031346,,PPR Charge,USD,375.00,PPR Charge for tkt_61286,tkt_61286
li_0054834,inv_036773,,PPR Charge,USD,375.00,PPR Charge for tkt_124857,tkt_124857
li_0051831,inv_035637,,PPR Charge,USD,375.00,PPR Charge for tkt_110817,tkt_110817
li_0055177,inv_036910,,PPR Charge,USD,375.00,PPR Charge for tkt_126305,tkt_126305
li_0049932,inv_034854,,PPR Charge,USD,375.00,PPR Charge for tkt_101390,tkt_101390
li_0054289,inv_036554,,PPR Charge,USD,375.00,PPR Charge for tkt_121941,tkt_121941
li_0054431,inv_036606,,PPR Charge,USD,375.00,PPR Charge for tkt_122660,tkt_122660
li_0045146,inv_032863,,PPR Charge,USD,375.00,PPR Charge for tkt_77921,tkt_77921
li_0045147,inv_032863,,PPR Charge,USD,375.00,PPR Charge for tkt_77918,tkt_77918
li_0045148,inv_032863,,PPR Charge,USD,375.00,PPR Charge for tkt_77932,tkt_77932
li_0052816,inv_036006,,PPR Charge,USD,375.00,PPR Charge for tkt_115364,tkt_115364
li_0047038,inv_033645,,PPR Charge,USD,375.00,PPR Charge for tkt_86578,tkt_86578
li_0049862,inv_034820,,PPR Charge,USD,375.00,PPR Charge for tkt_101071,tkt_101071
li_0034186,inv_028398,,PPR Charge,USD,375.00,PPR Charge for tkt_66045,tkt_66045
li_0056107,inv_037265,,PPR Charge,USD,375.00,PPR Charge for tkt_131042,tkt_131042
li_0056108,inv_037265,,PPR Charge,USD,375.00,PPR Charge for tkt_131016,tkt_131016
li_0056109,inv_037265,,PPR Charge,USD,375.00,PPR Charge for tkt_131018,tkt_131018
li_0027944,inv_025661,,PPR Charge,USD,375.00,PPR Charge for tkt_16191,tkt_16191
li_0045726,inv_033096,,PPR Charge,AUD,500.00,PPR Charge for tkt_80935,tkt_80935
li_0047456,inv_033817,,PPR Charge,USD,375.00,PPR Charge for tkt_88861,tkt_88861
li_0049482,inv_034638,,PPR Charge,AUD,500.00,PPR Charge for tkt_99171,tkt_99171
li_0025694,inv_024616,,PPR Charge,AUD,500.00,PPR Charge for tkt_8104,tkt_8104
li_0054687,inv_036709,,PPR Charge,AUD,500.00,PPR Charge for tkt_124231,tkt_124231
li_0054688,inv_036709,,PPR Charge,AUD,500.00,PPR Charge for tkt_124236,tkt_124236
li_0054689,inv_036709,,PPR Charge,AUD,500.00,PPR Charge for tkt_124156,tkt_124156
li_0054690,inv_036709,,PPR Charge,AUD,500.00,PPR Charge for tkt_124163,tkt_124163
li_0054691,inv_036709,,PPR Charge,AUD,500.00,PPR Charge for tkt_124168,tkt_124168
li_0054692,inv_036709,,PPR Charge,AUD,500.00,PPR Charge for tkt_124276,tkt_124276
li_0054693,inv_036709,,PPR Charge,AUD,500.00,PPR Charge for tkt_124158,tkt_124158
li_0054694,inv_036709,,PPR Charge,AUD,500.00,PPR Charge for tkt_124194,tkt_124194
li_0054695,inv_036709,,PPR Charge,AUD,500.00,PPR Charge for tkt_124234,tkt_124234
li_0044790,inv_032707,,PPR Charge,USD,375.00,PPR Charge for tkt_76374,tkt_76374
li_0044791,inv_032707,,PPR Charge,USD,375.00,PPR Charge for tkt_76376,tkt_76376
li_0030148,inv_026688,,PPR Charge,USD,375.00,PPR Charge for tkt_23818,tkt_23818
li_0040420,inv_030972,,PPR Charge,AUD,500.00,PPR Charge for tkt_58249,tkt_58249
li_0048355,inv_034172,,PPR Charge,USD,375.00,PPR Charge for tkt_92963,tkt_92963
li_0027092,inv_025263,,PPR Charge,AUD,500.00,PPR Charge for tkt_12967,tkt_12967
li_0037294,inv_029714,,PPR Charge,AUD,500.00,PPR Charge for tkt_47013,tkt_47013
li_0055937,inv_037202,,PPR Charge,USD,375.00,PPR Charge for tkt_130334,tkt_130334
li_0055938,inv_037202,,PPR Charge,USD,375.00,PPR Charge for tkt_130320,tkt_130320
li_0055939,inv_037202,,PPR Charge,USD,375.00,PPR Charge for tkt_130347,tkt_130347
li_0055940,inv_037202,,PPR Charge,USD,375.00,PPR Charge for tkt_130326,tkt_130326
li_0036407,inv_029333,,PPR Charge,AUD,500.00,PPR Charge for tkt_43769,tkt_43769
li_0047497,inv_033833,,PPR Charge,AUD,500.00,PPR Charge for tkt_89070,tkt_89070
li_0051378,inv_035440,,PPR Charge,USD,375.00,PPR Charge for tkt_108692,tkt_108692
li_0053903,inv_036406,,PPR Charge,USD,375.00,PPR Charge for tkt_120186,tkt_120186
li_0041456,inv_031385,,PPR Charge,AUD,500.00,PPR Charge for tkt_85843,tkt_85843
li_0049183,inv_034508,,PPR Charge,USD,375.00,PPR Charge for tkt_97517,tkt_97517
li_0049184,inv_034508,,PPR Charge,USD,375.00,PPR Charge for tkt_97524,tkt_97524
li_0054125,inv_036488,,PPR Charge,USD,375.00,PPR Charge for tkt_121220,tkt_121220
li_0053640,inv_036306,,PPR Charge,USD,375.00,PPR Charge for tkt_119063,tkt_119063
li_0053641,inv_036306,,PPR Charge,USD,375.00,PPR Charge for tkt_119066,tkt_119066
li_0031204,inv_027196,,PPR Charge,AUD,500.00,PPR Charge for tkt_27534,tkt_27534
li_0031205,inv_027196,,PPR Charge,AUD,500.00,PPR Charge for tkt_27539,tkt_27539
li_0031206,inv_027196,,PPR Charge,AUD,500.00,PPR Charge for tkt_27531,tkt_27531
li_0048315,inv_034154,,PPR Charge,USD,375.00,PPR Charge for tkt_92777,tkt_92777
li_0043331,inv_032109,,PPR Charge,AUD,500.00,PPR Charge for tkt_70337,tkt_70337
li_0046688,inv_033492,,PPR Charge,USD,375.00,PPR Charge for tkt_85005,tkt_85005
li_0025064,inv_024281,,PPR Charge,USD,375.00,PPR Charge for tkt_5468,tkt_5468
li_0054732,inv_036728,,PPR Charge,USD,375.00,PPR Charge for tkt_124418,tkt_124418
li_0054733,inv_036728,,PPR Charge,USD,375.00,PPR Charge for tkt_124417,tkt_124417
li_0054734,inv_036728,,PPR Charge,USD,375.00,PPR Charge for tkt_124431,tkt_124431
li_0054735,inv_036728,,PPR Charge,USD,375.00,PPR Charge for tkt_124422,tkt_124422
li_0054736,inv_036728,,PPR Charge,USD,375.00,PPR Charge for tkt_124439,tkt_124439
li_0054563,inv_036661,,PPR Charge,USD,375.00,PPR Charge for tkt_123358,tkt_123358
li_0037514,inv_029803,,PPR Charge,USD,375.00,PPR Charge for tkt_47871,tkt_47871
li_0033223,inv_028010,,PPR Charge,USD,375.00,PPR Charge for tkt_32153,tkt_32153
li_0038367,inv_030158,,PPR Charge,USD,375.00,PPR Charge for tkt_124908,tkt_124908
li_0038368,inv_030158,,PPR Charge,USD,375.00,PPR Charge for tkt_124957,tkt_124957
li_0038369,inv_030158,,PPR Charge,USD,375.00,PPR Charge for tkt_124935,tkt_124935
li_0050849,inv_035236,,PPR Charge,USD,375.00,PPR Charge for tkt_105848,tkt_105848
li_0054656,inv_036699,,PPR Charge,AUD,500.00,PPR Charge for tkt_124063,tkt_124063
li_0054657,inv_036699,,PPR Charge,AUD,500.00,PPR Charge for tkt_124081,tkt_124081
li_0054658,inv_036699,,PPR Charge,AUD,500.00,PPR Charge for tkt_124123,tkt_124123
li_0050455,inv_035059,,PPR Charge,USD,375.00,PPR Charge for tkt_103898,tkt_103898
li_0050319,inv_035013,,PPR Charge,AUD,500.00,PPR Charge for tkt_103207,tkt_103207
li_0038037,inv_030024,,PPR Charge,AUD,500.00,PPR Charge for tkt_49343,tkt_49343
li_0054789,inv_036752,,PPR Charge,USD,375.00,PPR Charge for tkt_124684,tkt_124684
li_0054790,inv_036752,,PPR Charge,USD,375.00,PPR Charge for tkt_124692,tkt_124692
li_0053413,inv_036219,,PPR Charge,AUD,500.00,PPR Charge for tkt_118028,tkt_118028
li_0053414,inv_036219,,PPR Charge,AUD,500.00,PPR Charge for tkt_118022,tkt_118022
li_0053415,inv_036219,,PPR Charge,AUD,500.00,PPR Charge for tkt_118037,tkt_118037
li_0055683,inv_037112,,PPR Charge,USD,375.00,PPR Charge for tkt_129200,tkt_129200
li_0055684,inv_037112,,PPR Charge,USD,375.00,PPR Charge for tkt_129204,tkt_129204
li_0055685,inv_037112,,PPR Charge,USD,375.00,PPR Charge for tkt_129211,tkt_129211
li_0055686,inv_037112,,PPR Charge,USD,375.00,PPR Charge for tkt_129234,tkt_129234
li_0055687,inv_037112,,PPR Charge,USD,375.00,PPR Charge for tkt_129239,tkt_129239
li_0055688,inv_037112,,PPR Charge,USD,375.00,PPR Charge for tkt_129247,tkt_129247
li_0055689,inv_037112,,PPR Charge,USD,375.00,PPR Charge for tkt_129261,tkt_129261
li_0055690,inv_037112,,PPR Charge,USD,375.00,PPR Charge for tkt_129250,tkt_129250
li_0055691,inv_037112,,PPR Charge,USD,375.00,PPR Charge for tkt_129193,tkt_129193
li_0055692,inv_037112,,PPR Charge,USD,375.00,PPR Charge for tkt_129240,tkt_129240
li_0054181,inv_036517,,PPR Charge,USD,375.00,PPR Charge for tkt_121511,tkt_121511
li_0045576,inv_033029,,PPR Charge,USD,375.00,PPR Charge for tkt_80288,tkt_80288
li_0031403,inv_027264,,PPR Charge,AUD,500.00,PPR Charge for tkt_28174,tkt_28174
li_0054546,inv_036654,,PPR Charge,USD,375.00,PPR Charge for tkt_123328,tkt_123328
li_0055557,inv_037068,,PPR Charge,AUD,500.00,PPR Charge for tkt_128442,tkt_128442
li_0055558,inv_037068,,PPR Charge,AUD,500.00,PPR Charge for tkt_128465,tkt_128465
li_0055559,inv_037068,,PPR Charge,AUD,500.00,PPR Charge for tkt_128506,tkt_128506
li_0055560,inv_037068,,PPR Charge,AUD,500.00,PPR Charge for tkt_128407,tkt_128407
li_0055561,inv_037068,,PPR Charge,AUD,500.00,PPR Charge for tkt_128434,tkt_128434
li_0055562,inv_037068,,PPR Charge,AUD,500.00,PPR Charge for tkt_128438,tkt_128438
li_0055563,inv_037068,,PPR Charge,AUD,500.00,PPR Charge for tkt_128411,tkt_128411
li_0055564,inv_037068,,PPR Charge,AUD,500.00,PPR Charge for tkt_128413,tkt_128413
li_0055565,inv_037068,,PPR Charge,AUD,500.00,PPR Charge for tkt_128456,tkt_128456
li_0055566,inv_037068,,PPR Charge,AUD,500.00,PPR Charge for tkt_128426,tkt_128426
li_0023915,inv_023713,,PPR Charge,USD,375.00,PPR Charge for tkt_32649,tkt_32649
li_0030077,inv_026650,,PPR Charge,USD,375.00,PPR Charge for tkt_23534,tkt_23534
li_0039128,inv_030458,,PPR Charge,AUD,500.00,PPR Charge for tkt_53310,tkt_53310
li_0054243,inv_036533,,PPR Charge,AUD,500.00,PPR Charge for tkt_121792,tkt_121792
li_0054244,inv_036533,,PPR Charge,AUD,500.00,PPR Charge for tkt_121611,tkt_121611
li_0055693,inv_037113,,PPR Charge,USD,375.00,PPR Charge for tkt_129266,tkt_129266
li_0055694,inv_037113,,PPR Charge,USD,375.00,PPR Charge for tkt_129197,tkt_129197
li_0055695,inv_037113,,PPR Charge,USD,375.00,PPR Charge for tkt_129212,tkt_129212
li_0050749,inv_035199,,PPR Charge,AUD,500.00,PPR Charge for tkt_105442,tkt_105442
li_0029335,inv_026316,,PPR Charge,AUD,500.00,PPR Charge for tkt_20950,tkt_20950
li_0056326,inv_037349,,PPR Charge,USD,375.00,PPR Charge for tkt_131927,tkt_131927
li_0056327,inv_037349,,PPR Charge,USD,375.00,PPR Charge for tkt_131916,tkt_131916
li_0056328,inv_037349,,PPR Charge,USD,375.00,PPR Charge for tkt_131906,tkt_131906
li_0056329,inv_037349,,PPR Charge,USD,375.00,PPR Charge for tkt_131907,tkt_131907
li_0056330,inv_037349,,PPR Charge,USD,375.00,PPR Charge for tkt_131914,tkt_131914
li_0056331,inv_037349,,PPR Charge,USD,375.00,PPR Charge for tkt_131922,tkt_131922
li_0056332,inv_037349,,PPR Charge,USD,375.00,PPR Charge for tkt_131911,tkt_131911
li_0051073,inv_035326,,PPR Charge,USD,375.00,PPR Charge for tkt_107340,tkt_107340
li_0055192,inv_036918,,PPR Charge,AUD,500.00,PPR Charge for tkt_126371,tkt_126371
li_0054963,inv_036810,,PPR Charge,USD,375.00,PPR Charge for tkt_125368,tkt_125368
li_0054964,inv_036810,,PPR Charge,USD,375.00,PPR Charge for tkt_125412,tkt_125412
li_0054965,inv_036810,,PPR Charge,USD,375.00,PPR Charge for tkt_125381,tkt_125381
li_0054966,inv_036810,,PPR Charge,USD,375.00,PPR Charge for tkt_125384,tkt_125384
li_0054967,inv_036810,,PPR Charge,USD,375.00,PPR Charge for tkt_125374,tkt_125374
li_0054968,inv_036810,,PPR Charge,USD,375.00,PPR Charge for tkt_125359,tkt_125359
li_0054969,inv_036810,,PPR Charge,USD,375.00,PPR Charge for tkt_125383,tkt_125383
li_0046324,inv_033334,,PPR Charge,USD,375.00,PPR Charge for tkt_83517,tkt_83517
li_0055950,inv_037209,,PPR Charge,USD,375.00,PPR Charge for tkt_130448,tkt_130448
li_0055951,inv_037209,,PPR Charge,USD,375.00,PPR Charge for tkt_130449,tkt_130449
li_0055952,inv_037209,,PPR Charge,USD,375.00,PPR Charge for tkt_130398,tkt_130398
li_0055953,inv_037209,,PPR Charge,USD,375.00,PPR Charge for tkt_130409,tkt_130409
li_0055954,inv_037209,,PPR Charge,USD,375.00,PPR Charge for tkt_130474,tkt_130474
li_0055955,inv_037209,,PPR Charge,USD,375.00,PPR Charge for tkt_130432,tkt_130432
li_0055956,inv_037209,,PPR Charge,USD,375.00,PPR Charge for tkt_130444,tkt_130444
li_0055957,inv_037209,,PPR Charge,USD,375.00,PPR Charge for tkt_130419,tkt_130419
li_0055958,inv_037209,,PPR Charge,USD,375.00,PPR Charge for tkt_130436,tkt_130436
li_0055959,inv_037209,,PPR Charge,USD,375.00,PPR Charge for tkt_130438,tkt_130438
li_0032991,inv_027915,,PPR Charge,AUD,500.00,PPR Charge for tkt_79986,tkt_79986
li_0032992,inv_027915,,PPR Charge,AUD,500.00,PPR Charge for tkt_79978,tkt_79978
li_0043983,inv_032373,,PPR Charge,USD,375.00,PPR Charge for tkt_72579,tkt_72579
li_0046906,inv_033583,,PPR Charge,AUD,500.00,PPR Charge for tkt_86049,tkt_86049
li_0035648,inv_029018,,PPR Charge,USD,375.00,PPR Charge for tkt_40713,tkt_40713
li_0026146,inv_024845,,PPR Charge,USD,375.00,PPR Charge for tkt_9834,tkt_9834
li_0032799,inv_027848,,PPR Charge,USD,375.00,PPR Charge for tkt_42775,tkt_42775
li_0056203,inv_037300,,PPR Charge,USD,375.00,PPR Charge for tkt_131419,tkt_131419
li_0056204,inv_037300,,PPR Charge,USD,375.00,PPR Charge for tkt_131425,tkt_131425
li_0056205,inv_037300,,PPR Charge,USD,375.00,PPR Charge for tkt_131435,tkt_131435
li_0056206,inv_037300,,PPR Charge,USD,375.00,PPR Charge for tkt_131412,tkt_131412
li_0056207,inv_037300,,PPR Charge,USD,375.00,PPR Charge for tkt_131462,tkt_131462
li_0056208,inv_037300,,PPR Charge,USD,375.00,PPR Charge for tkt_131474,tkt_131474
li_0056209,inv_037300,,PPR Charge,USD,375.00,PPR Charge for tkt_131405,tkt_131405
li_0056210,inv_037300,,PPR Charge,USD,375.00,PPR Charge for tkt_131461,tkt_131461
li_0056211,inv_037300,,PPR Charge,USD,375.00,PPR Charge for tkt_131454,tkt_131454
li_0056212,inv_037300,,PPR Charge,USD,375.00,PPR Charge for tkt_131436,tkt_131436
li_0054811,inv_036763,,PPR Charge,AUD,500.00,PPR Charge for tkt_124793,tkt_124793
li_0054812,inv_036763,,PPR Charge,AUD,500.00,PPR Charge for tkt_124762,tkt_124762
li_0054813,inv_036763,,PPR Charge,AUD,500.00,PPR Charge for tkt_124790,tkt_124790
li_0049363,inv_034581,,PPR Charge,USD,375.00,PPR Charge for tkt_98628,tkt_98628
li_0055653,inv_037098,,PPR Charge,USD,375.00,PPR Charge for tkt_129128,tkt_129128
li_0055654,inv_037098,,PPR Charge,USD,375.00,PPR Charge for tkt_129089,tkt_129089
li_0055655,inv_037098,,PPR Charge,USD,375.00,PPR Charge for tkt_129120,tkt_129120
li_0055656,inv_037098,,PPR Charge,USD,375.00,PPR Charge for tkt_129122,tkt_129122
li_0055657,inv_037098,,PPR Charge,USD,375.00,PPR Charge for tkt_129113,tkt_129113
li_0056056,inv_037247,,PPR Charge,USD,375.00,PPR Charge for tkt_130900,tkt_130900
li_0056057,inv_037247,,PPR Charge,USD,375.00,PPR Charge for tkt_130844,tkt_130844
li_0056058,inv_037247,,PPR Charge,USD,375.00,PPR Charge for tkt_130876,tkt_130876
li_0056059,inv_037247,,PPR Charge,USD,375.00,PPR Charge for tkt_130919,tkt_130919
li_0056060,inv_037247,,PPR Charge,USD,375.00,PPR Charge for tkt_130902,tkt_130902
li_0056061,inv_037247,,PPR Charge,USD,375.00,PPR Charge for tkt_130873,tkt_130873
li_0056062,inv_037247,,PPR Charge,USD,375.00,PPR Charge for tkt_130834,tkt_130834
li_0056063,inv_037247,,PPR Charge,USD,375.00,PPR Charge for tkt_130849,tkt_130849
li_0056064,inv_037247,,PPR Charge,USD,375.00,PPR Charge for tkt_130879,tkt_130879
li_0056065,inv_037247,,PPR Charge,USD,375.00,PPR Charge for tkt_130864,tkt_130864
li_0023995,inv_023755,,PPR Charge,USD,375.00,PPR Charge for tkt_1965,tkt_1965
li_0050649,inv_035153,,PPR Charge,USD,375.00,PPR Charge for tkt_104972,tkt_104972
li_0050650,inv_035153,,PPR Charge,USD,375.00,PPR Charge for tkt_104977,tkt_104977
li_0049522,inv_034667,,PPR Charge,AUD,500.00,PPR Charge for tkt_99597,tkt_99597
li_0035574,inv_028977,,PPR Charge,AUD,500.00,PPR Charge for tkt_40421,tkt_40421
li_0035575,inv_028977,,PPR Charge,AUD,500.00,PPR Charge for tkt_40422,tkt_40422
li_0048093,inv_034064,,PPR Charge,USD,375.00,PPR Charge for tkt_91811,tkt_91811
li_0025476,inv_024494,,PPR Charge,USD,375.00,PPR Charge for tkt_7181,tkt_7181
li_0054511,inv_036635,,PPR Charge,USD,375.00,PPR Charge for tkt_123008,tkt_123008
li_0030319,inv_026771,,PPR Charge,USD,375.00,PPR Charge for tkt_24472,tkt_24472
