ticket_id,created_at,last_updated,customer_id,removal_status,platform,successfully_removed_date,price_for_successful_removal,currency,billing_type
tkt_176755,2025-11-02 00:00:00,2025-11-14 00:00:00,cust_001315,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_176765,2025-11-02 00:00:00,2025-12-03 00:00:00,cust_001315,Successful,Other,2025-12-03 00:00:00,375.00,USD,Pay Per Removal
tkt_176775,2025-11-02 00:00:00,2025-11-09 00:00:00,cust_001315,Successful,Google,2025-11-09 00:00:00,375.00,USD,Pay Per Removal
tkt_176785,2025-11-02 00:00:00,2025-11-05 00:00:00,cust_001315,Successful,Google,2025-11-05 00:00:00,375.00,USD,Pay Per Removal
tkt_176795,2025-11-02 00:00:00,2025-11-19 00:00:00,cust_001315,Successful,Google,2025-11-19 00:00:00,375.00,USD,Pay Per Removal
tkt_176805,2025-11-02 00:00:00,2025-11-05 00:00:00,cust_001315,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_176815,2025-11-10 00:00:00,2025-11-25 00:00:00,cust_001315,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_176825,2025-11-03 00:00:00,2025-11-08 00:00:00,cust_001315,Successful,Google,2025-11-08 00:00:00,375.00,USD,Pay Per Removal
tkt_176835,2025-11-04 00:00:00,2025-11-10 00:00:00,cust_001315,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_176845,2025-11-11 00:00:00,2025-11-14 00:00:00,cust_001315,Not Started,Glassdoor,,375.00,USD,Pay Per Removal
tkt_176855,2025-11-04 00:00:00,2025-11-05 00:00:00,cust_001315,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_176865,2026-01-30 00:00:00,2026-02-02 00:00:00,cust_001315,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_176875,2025-11-03 00:00:00,2026-01-20 00:00:00,cust_001316,Successful,Other,2026-01-20 00:00:00,375.00,USD,Pay Per Removal
tkt_176885,2025-11-03 00:00:00,2026-01-20 00:00:00,cust_001316,In Progress,Other,,375.00,USD,Pay Per Removal
tkt_176895,2025-11-03 00:00:00,2025-11-11 00:00:00,cust_001316,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_176904,2025-11-03 00:00:00,2025-11-04 00:00:00,cust_001316,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_176914,2025-11-03 00:00:00,2025-11-04 00:00:00,cust_001316,Not Started,Glassdoor,,375.00,USD,Pay Per Removal
tkt_176924,2025-11-03 00:00:00,2025-11-05 00:00:00,cust_001316,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_176934,2025-11-03 00:00:00,2025-11-04 00:00:00,cust_001316,Successful,Glassdoor,2025-11-04 00:00:00,375.00,USD,Pay Per Removal
tkt_176944,2025-11-05 00:00:00,2025-11-06 00:00:00,cust_001316,Successful,Glassdoor,2025-11-06 00:00:00,375.00,USD,Pay Per Removal
tkt_176954,2025-11-04 00:00:00,2025-11-07 00:00:00,cust_001316,Successful,Google,2025-11-07 00:00:00,375.00,USD,Pay Per Removal
tkt_176964,2025-12-07 00:00:00,2025-12-13 00:00:00,cust_001316,Successful,Other,2025-12-13 00:00:00,375.00,USD,Pay Per Removal
tkt_176974,2025-11-06 00:00:00,2025-11-23 00:00:00,cust_001317,Successful,Google,2025-11-23 00:00:00,375.00,USD,Pay Per Removal
tkt_176984,2025-11-06 00:00:00,2025-12-01 00:00:00,cust_001317,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_176994,2025-11-06 00:00:00,2025-12-06 00:00:00,cust_001317,Successful,Glassdoor,2025-12-06 00:00:00,375.00,USD,Pay Per Removal
tkt_177003,2025-11-06 00:00:00,2025-11-13 00:00:00,cust_001317,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_177013,2025-11-06 00:00:00,2025-12-07 00:00:00,cust_001317,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_177023,2025-11-06 00:00:00,2026-01-21 00:00:00,cust_001317,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_177033,2025-11-15 00:00:00,2025-11-15 00:00:00,cust_001317,Not Started,Other,,375.00,USD,Pay Per Removal
tkt_177043,2025-11-10 00:00:00,2026-01-21 00:00:00,cust_001317,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_177053,2026-01-11 00:00:00,2026-01-17 00:00:00,cust_001317,In Progress,Glassdoor,,375.00,USD,Pay Per Removal
tkt_177063,2025-11-01 00:00:00,2026-01-28 00:00:00,cust_001318,In Progress,Glassdoor,,375.00,USD,Pay Per Removal
tkt_177073,2025-11-01 00:00:00,2025-12-15 00:00:00,cust_001318,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_177083,2025-11-01 00:00:00,2025-11-14 00:00:00,cust_001318,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_177093,2025-11-01 00:00:00,2025-11-27 00:00:00,cust_001318,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_177102,2025-11-01 00:00:00,2025-11-08 00:00:00,cust_001318,Successful,Other,2025-11-08 00:00:00,375.00,USD,Pay Per Removal
tkt_177112,2025-11-01 00:00:00,2025-11-04 00:00:00,cust_001318,Successful,Google,2025-11-04 00:00:00,375.00,USD,Pay Per Removal
tkt_177122,2025-11-01 00:00:00,2025-11-12 00:00:00,cust_001318,Unsuccessful,Glassdoor,,375.00,USD,Pay Per Removal
tkt_177132,2025-11-01 00:00:00,2025-11-20 00:00:00,cust_001318,Unsuccessful,Glassdoor,,375.00,USD,Pay Per Removal
tkt_177142,2025-11-01 00:00:00,2025-11-13 00:00:00,cust_001318,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_177152,2025-11-01 00:00:00,2025-11-14 00:00:00,cust_001318,Unsuccessful,Glassdoor,,375.00,USD,Pay Per Removal
tkt_177162,2025-11-01 00:00:00,2025-12-10 00:00:00,cust_001318,Unsuccessful,Glassdoor,,375.00,USD,Pay Per Removal
tkt_177172,2025-11-01 00:00:00,2025-12-16 00:00:00,cust_001318,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_177182,2025-11-01 00:00:00,2026-01-20 00:00:00,cust_001318,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_177192,2025-11-01 00:00:00,2025-11-16 00:00:00,cust_001318,Successful,Other,2025-11-16 00:00:00,375.00,USD,Pay Per Removal
tkt_177201,2025-11-10 00:00:00,2025-12-01 00:00:00,cust_001318,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_177211,2025-11-09 00:00:00,2025-11-25 00:00:00,cust_001318,Successful,Glassdoor,2025-11-25 00:00:00,375.00,USD,Pay Per Removal
tkt_177221,2025-11-05 00:00:00,2025-11-05 00:00:00,cust_001318,Not Started,Glassdoor,,375.00,USD,Pay Per Removal
tkt_177231,2025-11-06 00:00:00,2025-11-06 00:00:00,cust_001318,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_177241,2025-11-05 00:00:00,2025-11-05 00:00:00,cust_001318,Not Started,Other,,375.00,USD,Pay Per Removal
tkt_177251,2025-11-10 00:00:00,2025-11-26 00:00:00,cust_001318,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_177261,2025-12-14 00:00:00,2025-12-14 00:00:00,cust_001318,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_177271,2026-01-26 00:00:00,2026-01-27 00:00:00,cust_001318,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_177281,2026-01-21 00:00:00,2026-01-22 00:00:00,cust_001318,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_177291,2025-11-06 00:00:00,2025-11-07 00:00:00,cust_001319,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_177300,2025-11-06 00:00:00,2026-01-16 00:00:00,cust_001319,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_177310,2025-11-06 00:00:00,2025-11-10 00:00:00,cust_001319,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_177320,2025-11-06 00:00:00,2025-11-10 00:00:00,cust_001319,Successful,Other,2025-11-10 00:00:00,375.00,USD,Pay Per Removal
tkt_177330,2025-11-12 00:00:00,2025-11-13 00:00:00,cust_001319,Successful,Glassdoor,2025-11-13 00:00:00,375.00,USD,Pay Per Removal
tkt_177340,2025-11-14 00:00:00,2025-11-19 00:00:00,cust_001319,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_177350,2025-12-16 00:00:00,2025-12-31 00:00:00,cust_001319,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_177360,2025-11-05 00:00:00,2025-11-26 00:00:00,cust_001320,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_177370,2025-11-05 00:00:00,2025-11-18 00:00:00,cust_001320,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_177380,2025-11-05 00:00:00,2025-11-07 00:00:00,cust_001320,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_177390,2025-11-05 00:00:00,2025-11-07 00:00:00,cust_001320,Successful,Glassdoor,2025-11-07 00:00:00,375.00,USD,Pay Per Removal
tkt_1774,2026-01-21 00:00:00,2026-01-22 00:00:00,cust_000012,In Progress,Other,,375.00,USD,Pay Per Removal
tkt_177409,2025-11-05 00:00:00,2025-11-14 00:00:00,cust_001320,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_177418,2025-11-05 00:00:00,2025-11-15 00:00:00,cust_001320,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_177427,2025-11-05 00:00:00,2026-01-18 00:00:00,cust_001320,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_177436,2025-11-15 00:00:00,2025-11-21 00:00:00,cust_001320,Successful,Google,2025-11-21 00:00:00,375.00,USD,Pay Per Removal
tkt_177445,2025-11-09 00:00:00,2025-11-13 00:00:00,cust_001320,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_177454,2025-11-12 00:00:00,2025-11-30 00:00:00,cust_001320,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_177463,2025-11-10 00:00:00,2025-11-20 00:00:00,cust_001320,Successful,Glassdoor,2025-11-20 00:00:00,375.00,USD,Pay Per Removal
tkt_177472,2025-11-06 00:00:00,2025-11-21 00:00:00,cust_001321,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_177481,2025-11-06 00:00:00,2025-12-08 00:00:00,cust_001321,Successful,Google,2025-12-08 00:00:00,375.00,USD,Pay Per Removal
tkt_177490,2025-11-06 00:00:00,2026-01-24 00:00:00,cust_001321,In Progress,Glassdoor,,375.00,USD,Pay Per Removal
tkt_17750,2025-07-20 00:00:00,2025-07-27 00:00:00,cust_000129,Unsuccessful,Glassdoor,,375.00,USD,Pay Per Removal
tkt_177509,2025-11-06 00:00:00,2026-01-28 00:00:00,cust_001321,In Progress,Glassdoor,,375.00,USD,Pay Per Removal
tkt_177518,2025-11-06 00:00:00,2025-11-19 00:00:00,cust_001321,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_177527,2025-11-06 00:00:00,2025-11-19 00:00:00,cust_001321,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_177536,2025-11-06 00:00:00,2025-11-07 00:00:00,cust_001321,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_177545,2025-11-06 00:00:00,2025-11-07 00:00:00,cust_001321,Successful,Google,2025-11-07 00:00:00,375.00,USD,Pay Per Removal
tkt_177554,2025-11-06 00:00:00,2025-11-09 00:00:00,cust_001321,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_177563,2025-11-06 00:00:00,2025-11-08 00:00:00,cust_001321,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_177572,2025-11-13 00:00:00,2025-11-13 00:00:00,cust_001321,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_177581,2025-11-16 00:00:00,2025-12-14 00:00:00,cust_001321,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_177590,2025-11-08 00:00:00,2025-12-09 00:00:00,cust_001321,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_17760,2025-09-16 00:00:00,2025-09-26 00:00:00,cust_000129,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_177609,2025-12-10 00:00:00,2026-01-29 00:00:00,cust_001321,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_177618,2026-01-25 00:00:00,2026-01-27 00:00:00,cust_001321,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_177627,2025-11-02 00:00:00,2025-11-21 00:00:00,cust_001322,Unsuccessful,Other,,500.00,AUD,Pay Per Removal
tkt_177636,2025-11-02 00:00:00,2025-11-05 00:00:00,cust_001322,Not Started,Other,,500.00,AUD,Pay Per Removal
tkt_177645,2025-11-02 00:00:00,2025-11-18 00:00:00,cust_001322,Successful,Google,2025-11-18 00:00:00,500.00,AUD,Pay Per Removal
tkt_177654,2025-11-02 00:00:00,2025-11-07 00:00:00,cust_001322,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_177663,2025-11-08 00:00:00,2026-01-23 00:00:00,cust_001322,In Progress,Google,,500.00,AUD,Pay Per Removal
tkt_177672,2025-11-08 00:00:00,2025-11-28 00:00:00,cust_001322,Successful,Google,2025-11-28 00:00:00,500.00,AUD,Pay Per Removal
tkt_177681,2025-11-03 00:00:00,2025-11-24 00:00:00,cust_001323,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_177690,2025-11-03 00:00:00,2026-01-20 00:00:00,cust_001323,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_17770,2025-10-24 00:00:00,2026-01-21 00:00:00,cust_000129,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_177709,2025-11-03 00:00:00,2025-11-29 00:00:00,cust_001323,Unsuccessful,Glassdoor,,375.00,USD,Pay Per Removal
tkt_177718,2025-11-03 00:00:00,2025-11-23 00:00:00,cust_001323,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_177727,2025-11-03 00:00:00,2025-11-18 00:00:00,cust_001323,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_177736,2025-11-03 00:00:00,2025-11-19 00:00:00,cust_001323,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_177745,2025-11-11 00:00:00,2025-11-11 00:00:00,cust_001323,Not Started,Glassdoor,,375.00,USD,Pay Per Removal
tkt_177754,2025-11-13 00:00:00,2026-01-23 00:00:00,cust_001323,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_177763,2025-11-09 00:00:00,2026-01-16 00:00:00,cust_001323,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_177772,2025-11-01 00:00:00,2026-01-26 00:00:00,cust_001324,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_177781,2025-11-01 00:00:00,2025-11-30 00:00:00,cust_001324,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_177790,2025-11-01 00:00:00,2025-11-12 00:00:00,cust_001324,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_17780,2025-11-23 00:00:00,2025-11-24 00:00:00,cust_000129,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_177809,2025-11-01 00:00:00,2025-11-09 00:00:00,cust_001324,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_177818,2025-11-01 00:00:00,2025-11-11 00:00:00,cust_001324,Successful,Google,2025-11-11 00:00:00,375.00,USD,Pay Per Removal
tkt_177827,2025-11-01 00:00:00,2025-11-13 00:00:00,cust_001324,Successful,Google,2025-11-13 00:00:00,375.00,USD,Pay Per Removal
tkt_177836,2025-11-01 00:00:00,2025-11-21 00:00:00,cust_001324,Successful,Google,2025-11-21 00:00:00,375.00,USD,Pay Per Removal
tkt_177845,2025-11-01 00:00:00,2025-11-06 00:00:00,cust_001324,Successful,Google,2025-11-06 00:00:00,375.00,USD,Pay Per Removal
tkt_177854,2025-11-03 00:00:00,2025-11-05 00:00:00,cust_001324,Not Started,Glassdoor,,375.00,USD,Pay Per Removal
tkt_177863,2025-11-05 00:00:00,2026-01-26 00:00:00,cust_001324,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_177872,2025-11-05 00:00:00,2025-11-27 00:00:00,cust_001324,Successful,Google,2025-11-27 00:00:00,375.00,USD,Pay Per Removal
tkt_177882,2025-11-07 00:00:00,2025-11-18 00:00:00,cust_001324,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_177892,2026-01-05 00:00:00,2026-01-29 00:00:00,cust_001324,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_177902,2025-11-04 00:00:00,2026-01-23 00:00:00,cust_001325,In Progress,Google,,500.00,AUD,Pay Per Removal
tkt_177912,2025-11-04 00:00:00,2025-11-07 00:00:00,cust_001325,Not Started,Other,,500.00,AUD,Pay Per Removal
tkt_177922,2025-11-04 00:00:00,2025-11-20 00:00:00,cust_001325,Unsuccessful,Other,,500.00,AUD,Pay Per Removal
tkt_177932,2025-11-04 00:00:00,2025-11-16 00:00:00,cust_001325,Successful,Other,2025-11-16 00:00:00,500.00,AUD,Pay Per Removal
tkt_177942,2025-11-04 00:00:00,2026-01-09 00:00:00,cust_001325,Successful,Other,2026-01-09 00:00:00,500.00,AUD,Pay Per Removal
tkt_177952,2025-11-04 00:00:00,2025-11-10 00:00:00,cust_001325,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_177962,2025-11-14 00:00:00,2025-11-16 00:00:00,cust_001325,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_177972,2025-11-11 00:00:00,2025-11-18 00:00:00,cust_001325,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_177982,2025-11-05 00:00:00,2025-12-12 00:00:00,cust_001325,Successful,Other,2025-12-12 00:00:00,500.00,AUD,Pay Per Removal
tkt_177992,2025-11-06 00:00:00,2026-01-20 00:00:00,cust_001326,In Progress,Glassdoor,,375.00,USD,Pay Per Removal
tkt_178002,2025-11-06 00:00:00,2025-11-07 00:00:00,cust_001326,Successful,Google,2025-11-07 00:00:00,375.00,USD,Pay Per Removal
tkt_178012,2025-11-06 00:00:00,2025-11-07 00:00:00,cust_001326,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_178022,2025-11-06 00:00:00,2026-01-25 00:00:00,cust_001326,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_178032,2025-11-06 00:00:00,2026-01-27 00:00:00,cust_001326,In Progress,Glassdoor,,375.00,USD,Pay Per Removal
tkt_178042,2025-11-06 00:00:00,2025-12-20 00:00:00,cust_001326,Unsuccessful,Glassdoor,,375.00,USD,Pay Per Removal
tkt_178052,2025-11-13 00:00:00,2026-01-27 00:00:00,cust_001326,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_178062,2025-11-10 00:00:00,2025-12-06 00:00:00,cust_001326,Successful,Other,2025-12-06 00:00:00,375.00,USD,Pay Per Removal
tkt_178072,2026-01-24 00:00:00,2026-01-25 00:00:00,cust_001326,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_178082,2025-11-01 00:00:00,2025-11-16 00:00:00,cust_001327,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_178092,2025-11-01 00:00:00,2025-12-17 00:00:00,cust_001327,Successful,Other,2025-12-17 00:00:00,500.00,AUD,Pay Per Removal
tkt_178102,2025-11-01 00:00:00,2025-12-20 00:00:00,cust_001327,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_178112,2025-11-07 00:00:00,2025-11-19 00:00:00,cust_001327,Successful,Google,2025-11-19 00:00:00,500.00,AUD,Pay Per Removal
tkt_178122,2025-11-09 00:00:00,2025-11-19 00:00:00,cust_001327,Successful,Google,2025-11-19 00:00:00,500.00,AUD,Pay Per Removal
tkt_178132,2025-11-02 00:00:00,2025-11-03 00:00:00,cust_001328,Successful,Google,2025-11-03 00:00:00,375.00,USD,Pay Per Removal
tkt_178142,2025-11-02 00:00:00,2025-11-05 00:00:00,cust_001328,Successful,Google,2025-11-05 00:00:00,375.00,USD,Pay Per Removal
tkt_178152,2025-11-02 00:00:00,2025-11-23 00:00:00,cust_001328,Successful,Google,2025-11-23 00:00:00,375.00,USD,Pay Per Removal
tkt_178162,2025-11-02 00:00:00,2025-11-05 00:00:00,cust_001328,Successful,Google,2025-11-05 00:00:00,375.00,USD,Pay Per Removal
tkt_178172,2025-11-02 00:00:00,2025-11-04 00:00:00,cust_001328,Not Started,Other,,375.00,USD,Pay Per Removal
tkt_178182,2025-11-02 00:00:00,2025-11-04 00:00:00,cust_001328,Successful,Google,2025-11-04 00:00:00,375.00,USD,Pay Per Removal
tkt_178192,2025-11-02 00:00:00,2025-11-05 00:00:00,cust_001328,Not Started,Glassdoor,,375.00,USD,Pay Per Removal
tkt_178202,2025-11-02 00:00:00,2025-11-26 00:00:00,cust_001328,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_178212,2025-11-02 00:00:00,2025-11-03 00:00:00,cust_001328,Successful,Google,2025-11-03 00:00:00,375.00,USD,Pay Per Removal
tkt_178222,2025-11-02 00:00:00,2025-11-08 00:00:00,cust_001328,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_178232,2025-11-02 00:00:00,2026-01-19 00:00:00,cust_001328,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_178242,2025-11-12 00:00:00,2026-01-16 00:00:00,cust_001328,In Progress,Glassdoor,,375.00,USD,Pay Per Removal
tkt_178252,2025-11-06 00:00:00,2025-12-12 00:00:00,cust_001328,Successful,Other,2025-12-12 00:00:00,375.00,USD,Pay Per Removal
tkt_178262,2025-11-04 00:00:00,2025-11-28 00:00:00,cust_001328,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_178272,2025-11-11 00:00:00,2025-12-08 00:00:00,cust_001328,Successful,Glassdoor,2025-12-08 00:00:00,375.00,USD,Pay Per Removal
tkt_178282,2025-11-12 00:00:00,2025-11-17 00:00:00,cust_001328,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_178292,2025-12-20 00:00:00,2025-12-27 00:00:00,cust_001328,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_178302,2026-01-06 00:00:00,2026-01-28 00:00:00,cust_001328,In Progress,Other,,375.00,USD,Pay Per Removal
tkt_178312,2025-11-05 00:00:00,2025-11-15 00:00:00,cust_000398,Successful,Google,2025-11-15 00:00:00,375.00,USD,Pay Per Removal
tkt_178322,2025-11-05 00:00:00,2025-11-07 00:00:00,cust_000398,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_178332,2025-11-05 00:00:00,2025-12-03 00:00:00,cust_000398,Successful,Glassdoor,2025-12-03 00:00:00,375.00,USD,Pay Per Removal
tkt_178342,2025-11-05 00:00:00,2025-11-26 00:00:00,cust_000398,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_178352,2025-11-05 00:00:00,2026-01-20 00:00:00,cust_000398,In Progress,Other,,375.00,USD,Pay Per Removal
tkt_178362,2025-11-05 00:00:00,2025-11-06 00:00:00,cust_000398,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_178372,2025-11-07 00:00:00,2025-11-09 00:00:00,cust_000398,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_178382,2025-11-09 00:00:00,2025-11-24 00:00:00,cust_000398,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_178392,2025-11-07 00:00:00,2025-11-13 00:00:00,cust_000398,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_178402,2025-12-27 00:00:00,2025-12-28 00:00:00,cust_000398,Not Started,Glassdoor,,375.00,USD,Pay Per Removal
tkt_178412,2025-11-04 00:00:00,2025-11-12 00:00:00,cust_001329,Successful,Glassdoor,2025-11-12 00:00:00,375.00,USD,Pay Per Removal
tkt_178422,2025-11-04 00:00:00,2026-01-17 00:00:00,cust_001329,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_178432,2025-11-04 00:00:00,2025-11-07 00:00:00,cust_001329,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_178442,2025-11-04 00:00:00,2025-11-08 00:00:00,cust_001329,Unsuccessful,Glassdoor,,375.00,USD,Pay Per Removal
tkt_178452,2025-11-05 00:00:00,2025-11-08 00:00:00,cust_001329,Not Started,Other,,375.00,USD,Pay Per Removal
tkt_178462,2025-11-13 00:00:00,2025-11-27 00:00:00,cust_001329,Unsuccessful,Glassdoor,,375.00,USD,Pay Per Removal
tkt_178472,2025-11-01 00:00:00,2025-11-06 00:00:00,cust_001330,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_178482,2025-11-01 00:00:00,2025-11-04 00:00:00,cust_001330,Successful,Google,2025-11-04 00:00:00,375.00,USD,Pay Per Removal
tkt_178492,2025-11-01 00:00:00,2025-11-07 00:00:00,cust_001330,Unsuccessful,Glassdoor,,375.00,USD,Pay Per Removal
tkt_178502,2025-11-01 00:00:00,2025-11-22 00:00:00,cust_001330,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_178512,2025-11-01 00:00:00,2025-11-03 00:00:00,cust_001330,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_178522,2025-11-09 00:00:00,2026-01-23 00:00:00,cust_001330,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_178532,2025-11-11 00:00:00,2025-11-14 00:00:00,cust_001330,Not Started,Glassdoor,,375.00,USD,Pay Per Removal
tkt_178542,2025-11-06 00:00:00,2025-11-12 00:00:00,cust_001331,Successful,Google,2025-11-12 00:00:00,375.00,USD,Pay Per Removal
tkt_178552,2025-11-06 00:00:00,2025-11-14 00:00:00,cust_001331,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_178562,2025-11-06 00:00:00,2025-12-01 00:00:00,cust_001331,Successful,Google,2025-12-01 00:00:00,375.00,USD,Pay Per Removal
tkt_178572,2025-11-13 00:00:00,2025-12-13 00:00:00,cust_001331,Unsuccessful,Other,,375.00,USD,Pay Per Removal
